Subject,Channel,Alpha Power,Beta Power,Theta Power,Delta Power
sub-082,Fz,2.9227716952856508e-12,6.250408320538712e-13,9.296437325363999e-12,9.434471410604764e-11
sub-082,Cz,2.344731491529689e-12,5.472557628063181e-13,8.87984504166668e-12,9.260746921811341e-11
sub-082,Pz,2.8000630121950598e-12,5.696085356778024e-13,8.899198283427965e-12,9.27191244840012e-11
sub-083,Fp1,3.0154448628955853e-12,7.982470380281019e-13,1.3201797053558817e-11,1.2651952674873304e-10
sub-083,Fp2,2.900694292288431e-12,6.461907406397149e-13,1.312650043205387e-11,1.2869444447803e-10
sub-083,F3,2.3075973503761487e-12,6.364250826539765e-13,9.177369031102737e-12,8.912081470726709e-11
sub-083,F4,2.2359955799040667e-12,5.709602434929239e-13,9.253117682490592e-12,9.144164195419946e-11
sub-083,C3,2.0435370606104678e-12,4.593376279261801e-13,8.547616334367392e-12,8.477339892267066e-11
sub-083,C4,2.045505197838126e-12,4.615449525563079e-13,8.640807547415757e-12,8.493238235399219e-11
sub-083,P3,2.152227517835477e-12,4.844348428250772e-13,8.724496250678756e-12,8.57357873875143e-11
sub-083,P4,2.2108919312673585e-12,5.117128582629287e-13,8.756481910190913e-12,8.54996121582951e-11
sub-083,O1,2.419592443319909e-12,5.361257589864657e-13,8.932850990852855e-12,8.669865837304726e-11
sub-083,O2,2.4405467326846685e-12,5.594125348870368e-13,8.87306486266759e-12,8.642670557289231e-11
sub-083,F7,2.5452398025750973e-12,7.549715438356087e-13,9.313342983771772e-12,9.017253022921586e-11
sub-083,F8,2.5387369130652636e-12,7.000986844174203e-13,9.637288714651608e-12,9.281418869334521e-11
sub-083,T3,2.5017461549228007e-12,6.884343293249036e-13,9.023485399970608e-12,8.700158482509808e-11
sub-083,T4,2.572140230405063e-12,7.917446309664803e-13,9.215569408327082e-12,9.273615800603247e-11
sub-083,T5,2.4635517938135083e-12,5.81866697243239e-13,8.984995649903232e-12,8.732653598661157e-11
sub-083,T6,2.5743487458914362e-12,7.162993940334396e-13,8.992646575230113e-12,8.669555180975345e-11
sub-083,Fz,2.1266083985441026e-12,4.654979884019552e-13,9.032275395330742e-12,8.745671948505689e-11
sub-083,Cz,2.0560230033833433e-12,4.443419408724073e-13,8.671205573026807e-12,8.481988644977352e-11
sub-083,Pz,2.119775259347305e-12,4.672694058941211e-13,8.70539256782894e-12,8.538237038190151e-11
sub-084,Fp1,2.557373681591719e-12,1.016584781125034e-12,1.1264183992719111e-11,8.772873336721568e-11
sub-084,Fp2,2.3900771368968955e-12,9.000087760891583e-13,9.925718101410626e-12,8.299216143880484e-11
sub-084,F3,2.206061833824917e-12,6.564571583150219e-13,9.562127463473267e-12,7.034902988890003e-11
sub-084,F4,2.3424846909238526e-12,7.427175503712011e-13,9.44799994448082e-12,7.529271184411031e-11
sub-084,C3,2.0430713657481925e-12,5.412020367341483e-13,8.606704990523435e-12,6.618554244144199e-11
sub-084,C4,2.065146059529694e-12,5.300543206211663e-13,8.382139902611754e-12,6.607824483126584e-11
sub-084,P3,2.41358394142674e-12,5.846719437532725e-13,9.082607918326507e-12,6.871957511656516e-11
sub-084,P4,2.8594166993355628e-12,5.945886217039494e-13,9.782434213275117e-12,7.015537881267831e-11
sub-084,O1,2.7698876848595824e-12,6.731455744646853e-13,9.344947716012614e-12,7.086998622910683e-11
sub-084,O2,3.2625914831718358e-12,6.60744756963103e-13,9.816271429221487e-12,7.297001431828579e-11
sub-084,F7,2.8073449067233834e-12,8.832556875469954e-13,1.4082721953893582e-11,8.864899347053116e-11
sub-084,F8,2.6089243164350434e-12,8.453395795357443e-13,1.2805006162365985e-11,7.949305450786281e-11
sub-084,T3,2.7212574114678367e-12,9.424213969436504e-13,1.3419858086942217e-11,7.774452125435495e-11
sub-084,T4,2.6656403341765258e-12,9.049341304745973e-13,1.4255741695966026e-11,7.170835241765054e-11
sub-084,T5,2.9141830220778736e-12,6.659101241280356e-13,1.0846321557667106e-11,7.002753920603347e-11
sub-084,T6,3.114030702501432e-12,6.487655750271184e-13,1.0530955987791946e-11,6.974684777446438e-11
sub-084,Fz,2.187376034739942e-12,5.880655332667205e-13,9.15560520905797e-12,7.190448889422916e-11
sub-084,Cz,2.116387390043012e-12,5.406519280119019e-13,8.998888986934149e-12,6.65501308399301e-11
sub-084,Pz,2.466734110349211e-12,5.954020328792435e-13,8.671330772696962e-12,7.089316108713633e-11
sub-085,Fp1,7.2060980040708715e-12,2.553208942202229e-12,3.862149326260978e-11,4.1945576152684725e-10
sub-085,Fp2,6.5640266766372634e-12,2.2488595040963453e-12,3.8913233352464984e-11,4.202803844134652e-10
sub-085,F3,3.8245642236427105e-12,1.607497533082577e-12,2.3182750279935337e-11,2.9542366066170067e-10
sub-085,F4,4.010836684021226e-12,1.4897783443058298e-12,2.2935693830544978e-11,3.011863759070058e-10
sub-085,C3,3.498734373665821e-12,9.086670855494104e-13,2.240634945678165e-11,2.985590375322309e-10
sub-085,C4,3.498977859100419e-12,9.277665319006262e-13,2.2020827161639293e-11,2.898338822328212e-10
sub-085,P3,3.5377872613788557e-12,8.965304025941029e-13,2.2140789527087442e-11,2.960448332177032e-10
sub-085,P4,3.957418023790245e-12,8.389512207282271e-13,2.4127553318080053e-11,3.0055586466475996e-10
sub-085,O1,4.1241117827072155e-12,1.0661298882702695e-12,2.4070403486492277e-11,3.0535701212352415e-10
sub-085,O2,3.5431213299406475e-12,8.862014603367525e-13,2.2263271555362873e-11,2.869838638601511e-10
sub-085,F7,5.666443099727511e-10,7.90402750698569e-11,1.0379764892625665e-09,7.050068156696974e-09
sub-085,F8,6.740785169300826e-11,2.6666423360502084e-11,1.7573800333575015e-10,1.1046524983485617e-09
sub-085,T3,3.837485790153486e-12,1.4055707412969634e-12,2.40798207392309e-11,2.971175340516081e-10
sub-085,T4,3.958625203556154e-12,1.714432111070954e-12,2.462030621420427e-11,3.006840289966364e-10
sub-085,T5,3.836341060862052e-12,1.175204550839449e-12,2.344087031881008e-11,2.9803107478559063e-10
sub-085,T6,3.911420065064193e-12,1.0149482984923463e-12,2.4737537320015826e-11,2.966073806812208e-10
sub-085,Fz,3.9793097712213245e-12,8.251037304649838e-13,2.3234339856474636e-11,3.1008640229940024e-10
sub-085,Cz,3.5228784368255763e-12,7.577811000569887e-13,2.1503344367075864e-11,2.987542354194478e-10
sub-085,Pz,3.4233705059786568e-12,7.564644657053361e-13,2.1702672660946937e-11,2.8915055809322403e-10
sub-086,Fp1,5.168192610017478e-12,5.384972552598651e-12,1.5756509734506415e-11,2.2769936077502387e-10
sub-086,Fp2,4.580715308446032e-12,4.6036845391964515e-12,1.3028419236185657e-11,1.5080688700391206e-10
sub-086,F3,4.774362521298062e-12,3.709248191167344e-12,1.4848085863614615e-11,1.3781300977803532e-10
sub-086,F4,3.5985890734717024e-12,2.61986588607381e-12,1.1366034596304544e-11,1.5855882757369186e-10
sub-086,C3,3.0965984779883264e-12,2.405170190909958e-12,9.574868193947647e-12,9.619235354750596e-11
sub-086,C4,3.1358825734429634e-12,2.3215568681453876e-12,9.57802658044059e-12,9.573632675997787e-11
sub-086,P3,4.832881368700291e-12,1.839161031598807e-12,1.0620129780473762e-11,1.0661339211104588e-10
sub-086,P4,5.605634390317995e-12,2.222367633712352e-12,1.1008218022744111e-11,1.1037161819299223e-10
sub-086,O1,1.3482989472205223e-11,3.0060569649565342e-12,1.7143786118272274e-11,2.531700004924436e-10
sub-086,O2,1.3015961123016973e-11,3.263517011476872e-12,1.9338143982117075e-11,2.79838791124203e-10
sub-086,F7,8.415583493650815e-12,1.7700164713080358e-11,1.4671231641049484e-11,1.428694283456133e-10
sub-086,F8,8.777737022713292e-12,1.511449092042283e-11,1.604486843142198e-11,1.5959999695569343e-10
sub-086,T3,8.231327019742212e-12,1.3212946947326263e-11,1.3699672937974793e-11,1.1652129405743835e-10
sub-086,T4,8.37015804898672e-12,1.2091978400120638e-11,1.3495294980732036e-11,1.0877686842694335e-10
sub-086,T5,1.1403649936313177e-11,3.570420932160424e-12,1.4589026110097873e-11,1.4666768106685868e-10
sub-086,T6,1.0013670463598383e-11,3.867808404305599e-12,1.4768614064979172e-11,1.5111743858851595e-10
sub-086,Fz,3.1539769337720918e-12,2.0744719597956837e-12,1.0331134478115677e-11,1.0405989121339291e-10
sub-086,Cz,2.9178021325440225e-12,1.5571070579002751e-12,1.093604258803727e-11,1.0073282488999003e-10
sub-086,Pz,4.833238313613031e-12,2.0703736065387e-12,1.2048584668890973e-11,1.4284858156769057e-10
sub-087,Fp1,5.429874280920524e-12,8.107618587398496e-13,3.3859588473549696e-11,3.339160515003987e-10
sub-087,Fp2,4.653147134377868e-12,7.644425828335617e-13,2.988174112873954e-11,3.0432487374477135e-10
sub-087,F3,2.393159973554693e-12,5.900993714078149e-13,1.0085156371678951e-11,1.0007260368389214e-10
sub-087,F4,2.3851282532355607e-12,6.215661376049963e-13,9.690289315050138e-12,9.582763369387542e-11
sub-087,C3,1.9729193230755648e-12,5.244077227581454e-13,8.284222714537729e-12,8.815932742638996e-11
sub-087,C4,2.0053574773848045e-12,5.16644500838846e-13,8.353234611894352e-12,8.846360431445179e-11
sub-087,P3,2.4157264209417277e-12,5.594534618742261e-13,8.823749265550612e-12,8.895722941686132e-11
sub-087,P4,3.3117908495824104e-12,5.963467832229434e-13,8.974583597285218e-12,9.109344442083527e-11
sub-087,O1,3.4751280298235386e-12,6.826967967464116e-13,9.882382810614774e-12,9.358173666908655e-11
sub-087,O2,5.199571707230219e-12,7.599983828962417e-13,9.769244237891957e-12,9.491132089815903e-11
sub-087,F7,3.033367160347361e-12,6.929538618114316e-13,1.2558628151634421e-11,1.3527087490712254e-10
sub-087,F8,3.1136535156964615e-12,8.564240325314997e-13,1.142114075635712e-11,1.108229051994162e-10
sub-087,T3,3.020485292994378e-12,7.40425902604436e-13,1.0050234668268402e-11,1.010832325702018e-10
sub-087,T4,3.2780757266947586e-12,8.076331242425191e-13,1.0270442364847346e-11,9.792000468139458e-11
sub-087,T5,4.867617719778753e-12,9.171980335062654e-13,1.0437222757762043e-11,9.568050945017489e-11
sub-087,T6,1.1411842232096192e-11,1.0790813462547126e-12,1.057349211315152e-11,9.714926410454065e-11
sub-087,Fz,2.4985602610134352e-12,5.925707050161773e-13,1.062439262722757e-11,9.972115985375812e-11
sub-087,Cz,1.9971507830487318e-12,5.753471313477387e-13,8.535315646312782e-12,8.900090492295073e-11
sub-087,Pz,2.1493146577677035e-12,5.258947462941839e-13,8.614857811819517e-12,8.921632697953974e-11
sub-088,Fp1,5.888671941509569e-12,1.21938682899485e-12,1.6043122811582697e-11,1.2036835921902123e-10
sub-088,Fp2,6.071851688156292e-12,1.6991306993131572e-12,1.646538427709481e-11,1.237178169699314e-10
sub-088,F3,4.663715179433201e-12,9.302098662979605e-13,1.0568616626972944e-11,8.615813106436636e-11
sub-088,F4,4.136895892317133e-12,1.0046275322421691e-12,9.91240870951839e-12,8.437441182740377e-11
sub-088,C3,3.04567109742077e-12,6.904446504960151e-13,8.244882249322828e-12,8.322294562429184e-11
sub-088,C4,3.0534004633035306e-12,6.79029351207709e-13,8.555710024576991e-12,8.17479326871415e-11
sub-088,P3,4.714107743780739e-12,7.872198965058276e-13,8.774320802958084e-12,8.520177938867298e-11
sub-088,P4,6.257647063315554e-12,8.553974535377453e-13,9.311700788494213e-12,8.38568011894069e-11
sub-088,O1,1.1953480404468892e-11,1.1192009586700765e-12,9.99115324143412e-12,8.62024479764753e-11
sub-088,O2,1.1175817707592739e-11,1.1253720071222266e-12,1.0298122200964048e-11,8.769797998754433e-11
sub-088,F7,4.830933214110139e-12,1.0162642432947697e-12,1.2203669815930352e-11,9.403276221393838e-11
sub-088,F8,5.06683368369926e-12,1.1644370886250228e-12,1.1807561031529042e-11,8.959255245948586e-11
sub-088,T3,3.8600145999306344e-12,1.6464009237921435e-12,9.66390626319305e-12,8.579478562719355e-11
sub-088,T4,3.818621796238546e-12,9.995551055172012e-13,9.691104579487538e-12,8.494629041279014e-11
sub-088,T5,1.0825890229863019e-11,1.0928422128259991e-12,1.0134407614546431e-11,8.770426876253768e-11
sub-088,T6,1.374997831606162e-11,1.2654259767790414e-12,1.0500536048864265e-11,8.873973735919216e-11
sub-088,Fz,4.9330273464292815e-12,9.25909456535158e-13,1.1020275540242371e-11,8.545173635879027e-11
sub-088,Cz,3.0361464649245416e-12,6.854469897783022e-13,8.649435505169665e-12,8.350722038198288e-11
sub-088,Pz,4.840164959446889e-12,7.259961719722112e-13,9.110340143559971e-12,8.422035214583865e-11
